ID,label,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,DAYS_BIRTH,DAYS_EMPLOYED,FLAG_MOBIL,FLAG_WORK_PHONE,FLAG_PHONE,FLAG_EMAIL,OCCUPATION_TYPE,CNT_FAM_MEMBERS,AGE,DAYS_EMPLOYED_CLEAN
5021678,0,M,0,1,0,202500.0,Commercial associate,Secondary / secondary special,Separated,House / apartment,-18745,-3653,1,0,0,0,Cleaning staff,1.0,51,10.0
5021679,0,M,0,1,0,202500.0,Commercial associate,Secondary / secondary special,Separated,House / apartment,-18745,-3653,1,0,0,0,Cleaning staff,1.0,51,10.0
5021680,1,M,0,1,0,202500.0,Commercial associate,Secondary / secondary special,Separated,House / apartment,-18745,-3653,1,0,0,0,Cleaning staff,1.0,51,10.0
5021681,0,M,0,1,0,202500.0,Commercial associate,Secondary / secondary special,Separated,House / apartment,-18745,-3653,1,0,0,0,Cleaning staff,1.0,51,10.0
5021682,1,M,0,1,0,202500.0,Commercial associate,Secondary / secondary special,Separated,House / apartment,-18745,-3653,1,0,0,0,Cleaning staff,1.0,51,10.0
5021683,1,M,0,1,0,202500.0,Commercial associate,Secondary / secondary special,Separated,House / apartment,-18745,-3653,1,0,0,0,Cleaning staff,1.0,51,10.0
5021684,1,M,0,1,0,202500.0,Commercial associate,Secondary / secondary special,Separated,House / apartment,-18745,-3653,1,0,0,0,Cleaning staff,1.0,51,10.0
5021688,0,M,1,1,1,225000.0,Working,Incomplete higher,Married,House / apartment,-13205,-248,1,0,0,0,Managers,3.0,36,0.5
5021691,0,M,1,1,1,225000.0,Working,Incomplete higher,Married,House / apartment,-13205,-248,1,0,0,0,Managers,3.0,36,0.5
5021693,0,M,1,1,2,337500.0,Working,Incomplete higher,Married,House / apartment,-12418,-1678,1,0,1,0,Laborers,4.0,34,4.5
5021694,0,M,1,1,2,337500.0,Working,Incomplete higher,Married,House / apartment,-12418,-1678,1,0,1,0,Laborers,4.0,34,4.5
5021695,0,M,1,1,2,337500.0,Working,Incomplete higher,Married,House / apartment,-12418,-1678,1,0,1,0,Laborers,4.0,34,4.5
5021696,0,F,0,1,1,180000.0,Commercial associate,Secondary / secondary special,Separated,House / apartment,-18520,-2101,1,0,1,1,Core staff,2.0,51,6.0
5021697,0,F,0,1,1,180000.0,Commercial associate,Secondary / secondary special,Separated,House / apartment,-18520,-2101,1,0,1,1,Core staff,2.0,51,6.0
5021698,0,F,0,1,1,180000.0,Commercial associate,Secondary / secondary special,Separated,House / apartment,-18520,-2101,1,0,1,1,Core staff,2.0,51,6.0
5021699,0,F,0,1,1,180000.0,Commercial associate,Secondary / secondary special,Separated,House / apartment,-18520,-2101,1,0,1,1,Core staff,2.0,51,6.0
5021700,0,F,0,1,1,180000.0,Commercial associate,Secondary / secondary special,Separated,House / apartment,-18520,-2101,1,0,1,1,Core staff,2.0,51,6.0
5021701,0,F,0,1,1,180000.0,Commercial associate,Secondary / secondary special,Separated,House / apartment,-18520,-2101,1,0,1,1,Core staff,2.0,51,6.0
5021702,0,F,1,1,1,112500.0,Working,Secondary / secondary special,Married,House / apartment,-15174,-3292,1,1,0,0,Sales staff,3.0,42,9.0
5021703,1,F,1,1,1,112500.0,Working,Secondary / secondary special,Married,House / apartment,-15174,-3292,1,1,0,0,Sales staff,3.0,42,9.0
5021704,1,F,1,1,1,112500.0,Working,Secondary / secondary special,Married,House / apartment,-15174,-3292,1,1,0,0,Sales staff,3.0,42,9.0
5021705,0,F,1,1,1,112500.0,Working,Secondary / secondary special,Married,House / apartment,-15174,-3292,1,1,0,0,Sales staff,3.0,42,9.0
5021706,1,F,1,1,1,112500.0,Working,Secondary / secondary special,Married,House / apartment,-15174,-3292,1,1,0,0,Sales staff,3.0,42,9.0
5021707,1,F,1,1,1,112500.0,Working,Secondary / secondary special,Married,House / apartment,-15174,-3292,1,1,0,0,Sales staff,3.0,42,9.0
5021708,0,F,0,1,2,202500.0,Working,Lower secondary,Married,House / apartment,-13483,-5204,1,0,0,1,Laborers,4.0,37,14.5
5021709,1,F,0,1,2,202500.0,Working,Lower secondary,Married,House / apartment,-13483,-5204,1,0,0,1,Laborers,4.0,37,14.5
5021710,0,F,0,1,2,202500.0,Working,Lower secondary,Married,House / apartment,-13483,-5204,1,0,0,1,Laborers,4.0,37,14.5
5021711,0,F,0,1,2,202500.0,Working,Lower secondary,Married,House / apartment,-13483,-5204,1,0,0,1,Laborers,4.0,37,14.5
5021712,0,F,0,1,1,243000.0,Working,Higher education,Married,House / apartment,-14295,-5966,1,0,0,1,Core staff,3.0,39,16.5
5021713,0,F,0,1,1,243000.0,Working,Higher education,Married,House / apartment,-14295,-5966,1,0,0,1,Core staff,3.0,39,16.5
5021715,0,F,0,1,1,243000.0,Working,Higher education,Married,House / apartment,-14295,-5966,1,0,0,1,Core staff,3.0,39,16.5
5021716,0,F,1,1,0,180000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-17039,-2986,1,0,1,0,Sales staff,2.0,47,8.0
5021717,1,F,1,1,0,180000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-17039,-2986,1,0,1,0,Sales staff,2.0,47,8.0
5021730,0,F,1,1,1,180000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-16971,-1375,1,0,0,1,Cleaning staff,3.0,46,4.0
5021732,0,F,1,1,1,180000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-16971,-1375,1,0,0,1,Cleaning staff,3.0,46,4.0
5021733,0,F,0,1,0,135000.0,Commercial associate,Higher education,Widow,House / apartment,-13471,-1797,1,0,0,0,Sales staff,1.0,37,5.0
5021740,0,F,0,1,1,112500.0,Working,Secondary / secondary special,Married,House / apartment,-10406,-2774,1,0,0,1,Core staff,3.0,29,7.5
5021741,0,F,0,1,1,112500.0,Working,Secondary / secondary special,Married,House / apartment,-10406,-2774,1,0,0,1,Core staff,3.0,29,7.5
5021742,0,F,0,1,1,112500.0,Working,Secondary / secondary special,Married,House / apartment,-10406,-2774,1,0,0,1,Core staff,3.0,29,7.5
5021744,0,F,0,1,1,112500.0,Working,Secondary / secondary special,Married,House / apartment,-10406,-2774,1,0,0,1,Core staff,3.0,29,7.5
5021745,0,F,0,1,1,112500.0,Working,Secondary / secondary special,Married,House / apartment,-10406,-2774,1,0,0,1,Core staff,3.0,29,7.5
5021746,1,F,0,1,1,112500.0,Working,Secondary / secondary special,Married,House / apartment,-10406,-2774,1,0,0,1,Core staff,3.0,29,7.5
5021747,0,F,0,1,1,112500.0,Working,Secondary / secondary special,Married,House / apartment,-10406,-2774,1,0,0,1,Core staff,3.0,29,7.5
5021748,0,F,0,1,1,112500.0,Working,Secondary / secondary special,Married,House / apartment,-10406,-2774,1,0,0,1,Core staff,3.0,29,7.5
5021749,0,F,0,1,1,112500.0,Working,Secondary / secondary special,Married,House / apartment,-10406,-2774,1,0,0,1,Core staff,3.0,29,7.5
5021750,0,F,0,1,1,112500.0,Working,Secondary / secondary special,Married,House / apartment,-10406,-2774,1,0,0,1,Core staff,3.0,29,7.5
5021752,0,F,0,1,0,171000.0,Working,Incomplete higher,Married,House / apartment,-11052,-609,1,0,0,0,High skill tech staff,2.0,30,1.5
5021753,0,F,0,1,0,171000.0,Working,Incomplete higher,Married,House / apartment,-11052,-609,1,0,0,0,High skill tech staff,2.0,30,1.5
5021754,0,F,0,1,0,171000.0,Working,Incomplete higher,Married,House / apartment,-11052,-609,1,0,0,0,High skill tech staff,2.0,30,1.5
5021756,0,F,1,1,0,432000.0,Commercial associate,Incomplete higher,Married,House / apartment,-12719,-1218,1,0,1,1,Managers,2.0,35,3.5
5021769,0,F,0,1,1,67500.0,Working,Higher education,Married,House / apartment,-12774,-517,1,0,0,0,High skill tech staff,3.0,35,1.5
5021772,0,F,0,1,0,292500.0,Commercial associate,Higher education,Civil marriage,House / apartment,-14522,-1552,1,0,0,0,Laborers,2.0,40,4.5
5021774,0,F,0,1,0,292500.0,Commercial associate,Higher education,Civil marriage,House / apartment,-14522,-1552,1,0,0,0,Laborers,2.0,40,4.5
5021775,0,F,0,1,0,292500.0,Commercial associate,Higher education,Civil marriage,House / apartment,-14522,-1552,1,0,0,0,Laborers,2.0,40,4.5
5021776,0,F,0,1,0,292500.0,Commercial associate,Higher education,Civil marriage,House / apartment,-14522,-1552,1,0,0,0,Laborers,2.0,40,4.5
5021777,0,F,0,1,0,292500.0,Commercial associate,Higher education,Civil marriage,House / apartment,-14522,-1552,1,0,0,0,Laborers,2.0,40,4.5
5021778,0,F,0,1,0,292500.0,Commercial associate,Higher education,Civil marriage,House / apartment,-14522,-1552,1,0,0,0,Laborers,2.0,40,4.5
5021779,0,F,0,1,0,292500.0,Commercial associate,Higher education,Civil marriage,House / apartment,-14522,-1552,1,0,0,0,Laborers,2.0,40,4.5
5021780,0,F,0,1,0,292500.0,Commercial associate,Higher education,Civil marriage,House / apartment,-14522,-1552,1,0,0,0,Laborers,2.0,40,4.5
5021781,0,F,0,1,0,292500.0,Commercial associate,Higher education,Civil marriage,House / apartment,-14522,-1552,1,0,0,0,Laborers,2.0,40,4.5
5021782,0,F,0,1,0,292500.0,Commercial associate,Higher education,Civil marriage,House / apartment,-14522,-1552,1,0,0,0,Laborers,2.0,40,4.5
5021783,0,F,0,1,0,292500.0,Commercial associate,Higher education,Civil marriage,House / apartment,-14522,-1552,1,0,0,0,Laborers,2.0,40,4.5
5021788,0,F,1,1,2,157500.0,Working,Secondary / secondary special,Married,House / apartment,-15021,-6879,1,0,0,0,High skill tech staff,4.0,41,19.0
5021789,0,F,1,1,2,157500.0,Working,Secondary / secondary special,Married,House / apartment,-15021,-6879,1,0,0,0,High skill tech staff,4.0,41,19.0
5021790,0,F,1,1,2,157500.0,Working,Secondary / secondary special,Married,House / apartment,-15021,-6879,1,0,0,0,High skill tech staff,4.0,41,19.0
5021791,0,F,1,1,2,157500.0,Working,Secondary / secondary special,Married,House / apartment,-15021,-6879,1,0,0,0,High skill tech staff,4.0,41,19.0
5021792,0,F,1,1,2,157500.0,Working,Secondary / secondary special,Married,House / apartment,-15021,-6879,1,0,0,0,High skill tech staff,4.0,41,19.0
5021793,0,F,0,1,0,225000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-12325,-187,1,0,0,0,Core staff,2.0,34,0.5
5021794,0,F,0,1,0,225000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-12325,-187,1,0,0,0,Core staff,2.0,34,0.5
5021795,0,F,0,1,0,225000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-12325,-187,1,0,0,0,Core staff,2.0,34,0.5
5021796,0,F,0,1,0,225000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-12325,-187,1,0,0,0,Core staff,2.0,34,0.5
5021797,0,F,0,1,0,225000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-12325,-187,1,0,0,0,Core staff,2.0,34,0.5
5021798,0,F,0,1,0,225000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-12325,-187,1,0,0,0,Core staff,2.0,34,0.5
5021799,0,F,0,1,0,225000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-12325,-187,1,0,0,0,Core staff,2.0,34,0.5
5021800,0,F,0,1,0,225000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-12325,-187,1,0,0,0,Core staff,2.0,34,0.5
5021801,0,F,0,1,0,225000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-12325,-187,1,0,0,0,Core staff,2.0,34,0.5
5021802,1,F,0,1,0,225000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-12325,-187,1,0,0,0,Core staff,2.0,34,0.5
5021808,0,M,0,1,0,157500.0,Working,Secondary / secondary special,Single / not married,House / apartment,-11009,-366,1,0,0,0,Laborers,1.0,30,1.0
5021809,0,F,0,1,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,-18545,-425,1,0,0,0,Laborers,2.0,51,1.0
5021810,0,F,1,1,1,67500.0,Working,Secondary / secondary special,Married,House / apartment,-11454,-1678,1,0,1,1,Cooking staff,3.0,31,4.5
5021814,0,F,1,1,1,67500.0,Working,Secondary / secondary special,Married,House / apartment,-11454,-1678,1,0,1,1,Cooking staff,3.0,31,4.5
5021815,0,F,1,1,1,67500.0,Working,Secondary / secondary special,Married,House / apartment,-11454,-1678,1,0,1,1,Cooking staff,3.0,31,4.5
5021816,0,F,1,1,1,67500.0,Working,Secondary / secondary special,Married,House / apartment,-11454,-1678,1,0,1,1,Cooking staff,3.0,31,4.5
5021817,0,F,1,1,1,67500.0,Working,Secondary / secondary special,Married,House / apartment,-11454,-1678,1,0,1,1,Cooking staff,3.0,31,4.5
5021818,0,F,1,1,1,67500.0,Working,Secondary / secondary special,Married,House / apartment,-11454,-1678,1,0,1,1,Cooking staff,3.0,31,4.5
5021819,0,F,1,1,1,67500.0,Working,Secondary / secondary special,Married,House / apartment,-11454,-1678,1,0,1,1,Cooking staff,3.0,31,4.5
5021822,0,F,0,1,0,162000.0,Working,Higher education,Married,House / apartment,-17383,-4692,1,0,0,0,Medicine staff,2.0,48,13.0
5021826,0,M,0,1,0,270000.0,Commercial associate,Higher education,Married,House / apartment,-15532,-1587,1,0,0,0,High skill tech staff,2.0,43,4.5
5021827,0,F,0,1,0,166500.0,Working,Incomplete higher,Married,House / apartment,-13156,-1917,1,0,0,0,Laborers,2.0,36,5.5
5021828,0,F,0,1,0,166500.0,Working,Incomplete higher,Married,House / apartment,-13156,-1917,1,0,0,0,Laborers,2.0,36,5.5
5021829,0,F,0,1,0,166500.0,Working,Incomplete higher,Married,House / apartment,-13156,-1917,1,0,0,0,Laborers,2.0,36,5.5
5021830,0,F,0,1,0,166500.0,Working,Incomplete higher,Married,House / apartment,-13156,-1917,1,0,0,0,Laborers,2.0,36,5.5
5021831,0,F,0,1,0,166500.0,Working,Incomplete higher,Married,House / apartment,-13156,-1917,1,0,0,0,Laborers,2.0,36,5.5
5021832,0,F,1,1,1,157500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-11938,-2162,1,0,0,0,Accountants,3.0,33,6.0
5021833,0,F,1,1,1,157500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-11938,-2162,1,0,0,0,Accountants,3.0,33,6.0
5021834,0,F,1,1,1,157500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-11938,-2162,1,0,0,0,Accountants,3.0,33,6.0
5021835,0,F,1,1,1,157500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-11938,-2162,1,0,0,0,Accountants,3.0,33,6.0
5021836,0,F,1,1,1,157500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-11938,-2162,1,0,0,0,Accountants,3.0,33,6.0
5021837,0,F,1,1,1,157500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-11938,-2162,1,0,0,0,Accountants,3.0,33,6.0
5021844,0,F,0,1,1,90000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-8993,-152,1,1,0,0,Medicine staff,3.0,25,0.5
5021845,0,F,0,1,1,90000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-8993,-152,1,1,0,0,Medicine staff,3.0,25,0.5
5021846,0,F,0,1,1,90000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-8993,-152,1,1,0,0,Medicine staff,3.0,25,0.5
5021853,0,F,0,1,1,157500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-11961,-2131,1,0,0,0,Sales staff,3.0,33,6.0
5021854,1,F,0,1,0,180000.0,Commercial associate,Higher education,Married,House / apartment,-10981,-1766,1,0,0,1,Laborers,2.0,30,5.0
5021873,0,M,1,0,0,171000.0,Working,Secondary / secondary special,Single / not married,Rented apartment,-9545,-156,1,0,0,0,Laborers,1.0,26,0.5
5021874,1,M,1,0,0,171000.0,Working,Secondary / secondary special,Single / not married,Rented apartment,-9545,-156,1,0,0,0,Laborers,1.0,26,0.5
5021876,0,M,0,1,2,135000.0,Working,Secondary / secondary special,Married,House / apartment,-13534,-2557,1,0,0,0,Laborers,4.0,37,7.0
5021877,0,M,0,1,2,135000.0,Working,Secondary / secondary special,Married,House / apartment,-13534,-2557,1,0,0,0,Laborers,4.0,37,7.0
5021878,0,M,0,1,2,135000.0,Working,Secondary / secondary special,Married,House / apartment,-13534,-2557,1,0,0,0,Laborers,4.0,37,7.0
5021879,1,M,1,0,2,112500.0,Working,Secondary / secondary special,Married,House / apartment,-13095,-217,1,0,1,0,Laborers,4.0,36,0.5
5021880,0,M,1,0,2,112500.0,Working,Secondary / secondary special,Married,House / apartment,-13095,-217,1,0,1,0,Laborers,4.0,36,0.5
5021881,1,M,1,0,2,112500.0,Working,Secondary / secondary special,Married,House / apartment,-13095,-217,1,0,1,0,Laborers,4.0,36,0.5
5021882,0,F,1,1,0,135000.0,Commercial associate,Higher education,Married,House / apartment,-16949,-1371,1,0,0,0,Managers,2.0,46,4.0
5021883,0,F,1,1,0,135000.0,Commercial associate,Higher education,Married,House / apartment,-16949,-1371,1,0,0,0,Managers,2.0,46,4.0
5021884,0,F,1,1,0,135000.0,Commercial associate,Higher education,Married,House / apartment,-16949,-1371,1,0,0,0,Managers,2.0,46,4.0
5021886,0,F,1,1,0,135000.0,Commercial associate,Higher education,Married,House / apartment,-16949,-1371,1,0,0,0,Managers,2.0,46,4.0
5021887,0,F,1,1,0,135000.0,Commercial associate,Higher education,Married,House / apartment,-16949,-1371,1,0,0,0,Managers,2.0,46,4.0
5021888,0,F,1,1,0,135000.0,Commercial associate,Higher education,Married,House / apartment,-16949,-1371,1,0,0,0,Managers,2.0,46,4.0
5021889,0,F,1,1,0,135000.0,Commercial associate,Higher education,Married,House / apartment,-16949,-1371,1,0,0,0,Managers,2.0,46,4.0
5021890,0,F,1,1,0,135000.0,Commercial associate,Higher education,Married,House / apartment,-16949,-1371,1,0,0,0,Managers,2.0,46,4.0
5021891,0,F,1,1,0,135000.0,Commercial associate,Higher education,Married,House / apartment,-16949,-1371,1,0,0,0,Managers,2.0,46,4.0
5021892,0,F,1,1,0,135000.0,Commercial associate,Higher education,Married,House / apartment,-16949,-1371,1,0,0,0,Managers,2.0,46,4.0
5021904,0,M,1,1,0,225000.0,Working,Secondary / secondary special,Married,House / apartment,-10328,-1156,1,0,0,0,Laborers,2.0,28,3.0
5021905,0,M,1,1,0,225000.0,Working,Secondary / secondary special,Married,House / apartment,-10328,-1156,1,0,0,0,Laborers,2.0,28,3.0
5021906,0,M,1,1,0,225000.0,Working,Secondary / secondary special,Married,House / apartment,-10328,-1156,1,0,0,0,Laborers,2.0,28,3.0
5021907,0,M,1,1,0,225000.0,Working,Secondary / secondary special,Married,House / apartment,-10328,-1156,1,0,0,0,Laborers,2.0,28,3.0
5021908,0,M,1,1,0,225000.0,Working,Secondary / secondary special,Married,House / apartment,-10328,-1156,1,0,0,0,Laborers,2.0,28,3.0
5021909,0,M,1,1,0,225000.0,Working,Secondary / secondary special,Married,House / apartment,-10328,-1156,1,0,0,0,Laborers,2.0,28,3.0
5021910,0,M,1,1,0,225000.0,Working,Secondary / secondary special,Married,House / apartment,-10328,-1156,1,0,0,0,Laborers,2.0,28,3.0
5021911,0,M,1,1,0,225000.0,Working,Secondary / secondary special,Married,House / apartment,-10328,-1156,1,0,0,0,Laborers,2.0,28,3.0
5021912,0,M,1,1,0,225000.0,Working,Secondary / secondary special,Married,House / apartment,-10328,-1156,1,0,0,0,Laborers,2.0,28,3.0
5021922,0,F,0,1,0,135000.0,Working,Higher education,Married,House / apartment,-12952,-1587,1,0,1,0,Core staff,2.0,35,4.5
5021923,1,F,0,1,0,135000.0,Working,Higher education,Married,House / apartment,-12952,-1587,1,0,1,0,Core staff,2.0,35,4.5
5021924,0,F,0,1,0,135000.0,Working,Higher education,Married,House / apartment,-12952,-1587,1,0,1,0,Core staff,2.0,35,4.5
5021926,0,F,1,1,2,135000.0,Working,Higher education,Separated,House / apartment,-20425,-5453,1,1,1,0,Sales staff,3.0,56,15.0
5021940,0,F,1,1,0,445500.0,Commercial associate,Higher education,Married,House / apartment,-12477,-456,1,0,0,0,Managers,2.0,34,1.0
5021942,0,F,1,1,0,445500.0,Commercial associate,Higher education,Married,House / apartment,-12477,-456,1,0,0,0,Managers,2.0,34,1.0
5021943,0,F,1,1,0,445500.0,Commercial associate,Higher education,Married,House / apartment,-12477,-456,1,0,0,0,Managers,2.0,34,1.0
5021944,0,F,1,1,0,445500.0,Commercial associate,Higher education,Married,House / apartment,-12477,-456,1,0,0,0,Managers,2.0,34,1.0
5021945,0,F,1,1,0,445500.0,Commercial associate,Higher education,Married,House / apartment,-12477,-456,1,0,0,0,Managers,2.0,34,1.0
5021946,0,F,1,1,0,445500.0,Commercial associate,Higher education,Married,House / apartment,-12477,-456,1,0,0,0,Managers,2.0,34,1.0
5021947,0,F,1,1,0,445500.0,Commercial associate,Higher education,Married,House / apartment,-12477,-456,1,0,0,0,Managers,2.0,34,1.0
5021948,0,F,1,1,0,445500.0,Commercial associate,Higher education,Married,House / apartment,-12477,-456,1,0,0,0,Managers,2.0,34,1.0
