ID,label,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,DAYS_BIRTH,DAYS_EMPLOYED,FLAG_WORK_PHONE,FLAG_PHONE,FLAG_EMAIL,OCCUPATION_TYPE,CNT_FAM_MEMBERS,AGE,DAYS_EMPLOYED_CLEAN,Grouped_Housing_Type
5025243,1,F,0,1,3,179100,State servant,Secondary / secondary special,Married,-13242,-1827,0,0,0,Cooking staff,5,36,5,House / apartment
5113831,1,F,0,1,0,157500,State servant,Higher education,Married,-20163,-223,1,1,0,Core staff,2,55,0.5,House / apartment
5132620,1,M,1,1,1,292500,Commercial associate,Higher education,Married,-10398,-742,1,1,1,Core staff,3,28,2,House / apartment
5029299,1,F,1,1,1,247500,Working,Incomplete higher,Married,-14046,-353,0,0,0,Sales staff,3,38,1,House / apartment
5118196,1,F,0,0,0,171000,Working,Secondary / secondary special,Separated,-16241,-8862,1,0,0,Drivers,1,44,24.5,Other
5025092,1,M,1,0,3,90000,Working,Lower secondary,Separated,-13608,-1461,1,0,0,Drivers,4,37,4,Other
5062375,1,F,0,1,0,121500,State servant,Higher education,Widow,-19426,-1598,1,1,0,Accountants,1,53,4.5,House / apartment
5113622,0,M,0,0,0,225000,Working,Secondary / secondary special,Widow,-19406,-346,0,0,0,Security staff,1,53,1,Other
5143564,1,M,0,0,2,202500,Working,Secondary / secondary special,Married,-10954,-745,0,0,0,Drivers,4,30,2,Other
5117477,1,M,0,0,1,202500,Commercial associate,Higher education,Married,-13040,-1223,1,0,0,Core staff,3,36,3.5,House / apartment
5009734,1,F,1,0,0,270000,Commercial associate,Higher education,Married,-19341,-7314,1,1,0,Managers,2,53,20,House / apartment
5052638,1,F,0,1,0,225000,Working,Higher education,Widow,-20538,-5525,1,0,0,Sales staff,1,56,15,House / apartment
5046539,1,M,1,1,1,373500,State servant,Higher education,Married,-13001,-1213,0,0,0,Core staff,3,36,3.5,Other
5117960,1,F,1,0,0,135000,Working,Incomplete higher,Civil marriage,-10068,-219,1,0,0,Sales staff,2,28,0.5,House / apartment
5045669,1,F,0,1,0,180000,Working,Secondary / secondary special,Married,-14530,-4675,1,1,0,Managers,2,40,13,House / apartment
5026610,1,F,1,1,0,225000,State servant,Higher education,Separated,-18496,-2752,0,0,0,Managers,1,51,7.5,House / apartment
5116816,1,M,0,1,0,85500,State servant,Secondary / secondary special,Separated,-16542,-8737,1,1,0,Core staff,1,45,24,Other
5048301,0,M,1,0,1,180000,Commercial associate,Secondary / secondary special,Married,-11091,-1161,0,0,0,Laborers,3,30,3,House / apartment
5038689,1,F,1,0,0,240750,State servant,Secondary / secondary special,Civil marriage,-17693,-7778,0,0,0,Laborers,2,48,21.5,Other
5105318,1,F,0,1,0,202500,Commercial associate,Higher education,Single / not married,-12196,-2218,0,0,0,Accountants,1,33,6,Other
5041962,1,F,0,0,0,157500,Working,Secondary / secondary special,Civil marriage,-11009,-1434,1,1,0,Low-skill Laborers,2,30,4,Other
5137106,1,F,1,0,0,360000,State servant,Secondary / secondary special,Married,-18577,-108,1,1,0,Medicine staff,2,51,0.5,House / apartment
5021195,1,F,0,0,0,225000,Working,Higher education,Separated,-12904,-4297,0,1,0,Laborers,1,35,12,House / apartment
5142173,0,M,1,1,0,247500,Working,Secondary / secondary special,Married,-11085,-2783,1,0,0,Sales staff,2,30,7.5,Other
5033415,1,F,0,0,0,157500,Commercial associate,Secondary / secondary special,Widow,-14167,-1815,1,0,0,Laborers,1,39,5,House / apartment
5050725,1,M,0,0,0,135000,Working,Secondary / secondary special,Civil marriage,-8537,-651,1,0,0,Laborers,2,23,2,House / apartment
5029626,1,F,0,1,1,180000,Working,Secondary / secondary special,Married,-8041,-1419,0,1,1,Sales staff,3,22,4,Other
5045911,1,M,1,1,0,315000,Commercial associate,Secondary / secondary special,Married,-16990,-2026,0,0,0,Drivers,2,47,5.5,Other
5088174,1,F,0,0,0,180000,Working,Incomplete higher,Widow,-19629,-1897,1,1,0,Core staff,1,54,5,House / apartment
5118597,1,M,1,0,0,315000,Commercial associate,Secondary / secondary special,Married,-16854,-5179,1,0,0,Managers,2,46,14,House / apartment
5028896,1,M,1,1,0,270000,Working,Lower secondary,Separated,-19164,-3825,1,0,0,Laborers,1,53,10.5,House / apartment
5050778,1,M,0,0,0,180000,State servant,Secondary / secondary special,Single / not married,-10294,-1992,0,0,0,Laborers,1,28,5.5,House / apartment
5117390,1,F,0,0,0,135000,Commercial associate,Incomplete higher,Single / not married,-17615,-339,0,0,0,Accountants,1,48,1,House / apartment
5062056,1,F,0,1,1,315000,Commercial associate,Secondary / secondary special,Separated,-18794,-1842,0,1,0,Cleaning staff,2,51,5,Other
5038601,1,M,1,1,0,202500,Commercial associate,Higher education,Married,-10353,-1691,0,0,0,Drivers,2,28,4.5,House / apartment
5061697,1,M,0,1,0,157500,Commercial associate,Incomplete higher,Separated,-13463,-1993,0,0,0,Security staff,1,37,5.5,House / apartment
5061694,1,M,0,1,0,157500,Commercial associate,Incomplete higher,Separated,-13463,-1993,0,0,0,Security staff,1,37,5.5,House / apartment
5056030,1,F,0,1,0,121500,Working,Incomplete higher,Civil marriage,-8415,-421,0,0,0,Sales staff,2,23,1,Other
5010865,1,M,1,1,1,450000,Commercial associate,Secondary / secondary special,Married,-18173,-678,0,1,1,Core staff,3,50,2,House / apartment
5091812,1,M,1,0,0,112500,State servant,Incomplete higher,Single / not married,-8746,-1873,1,1,0,Laborers,1,24,5,Other
5089078,0,F,0,0,0,135000,Commercial associate,Secondary / secondary special,Widow,-18473,-2531,0,1,0,Cooking staff,1,51,7,House / apartment
5096828,1,F,0,1,0,315000,Commercial associate,Higher education,Separated,-17752,-2380,1,1,0,Accountants,1,49,6.5,House / apartment
5048529,0,F,1,1,1,270000,Commercial associate,Academic degree,Married,-12155,-979,0,0,0,Sales staff,3,33,2.5,House / apartment
5009524,0,M,1,0,1,112500,Working,Secondary / secondary special,Separated,-11998,-1135,1,0,0,Laborers,2,33,3,Other
5010868,0,M,1,1,1,450000,Pensioner,Secondary / secondary special,Married,-18173,-678,0,1,1,Core staff,3,50,2,House / apartment
5067076,1,F,0,1,0,171000,State servant,Lower secondary,Widow,-18672,-2593,0,1,0,Medicine staff,1,51,7,House / apartment
5022896,1,M,0,1,0,315000,Working,Incomplete higher,Married,-13326,-2588,1,0,0,Laborers,2,37,7,House / apartment
5025032,1,F,1,0,0,90000,Commercial associate,Secondary / secondary special,Married,-18652,-5633,0,1,0,Laborers,2,51,15.5,House / apartment
5088179,1,F,0,0,0,180000,Working,Incomplete higher,Widow,-19629,-1897,1,1,0,Core staff,1,54,5,House / apartment
5089179,1,F,1,0,1,184500,Working,Higher education,Separated,-13438,-4447,1,0,0,Core staff,2,37,12,Other
5106004,1,F,1,1,2,67500,State servant,Higher education,Married,-11831,-3778,1,1,0,Core staff,4,32,10.5,House / apartment
5096644,1,F,1,0,2,135000,Working,Higher education,Civil marriage,-11008,-1285,1,1,0,Sales staff,4,30,3.5,Other
5149891,1,F,0,1,0,202500,Commercial associate,Secondary / secondary special,Married,-15941,-5830,0,0,0,Managers,2,44,16,House / apartment
5045929,0,M,0,0,0,247500,Pensioner,Secondary / secondary special,Single / not married,-15037,-2208,0,0,0,Laborers,1,41,6,House / apartment
5069216,0,F,1,1,0,256500,Commercial associate,Higher education,Married,-11210,-1724,1,0,0,Accountants,2,31,4.5,House / apartment
5056030,1,F,0,1,0,121500,Working,Incomplete higher,Civil marriage,-8415,-421,0,0,0,Sales staff,2,23,1,Other
5028889,1,M,1,1,0,270000,Working,Lower secondary,Separated,-19164,-3825,1,0,0,Laborers,1,53,10.5,House / apartment
5143046,0,M,1,0,2,360000,Working,Secondary / secondary special,Married,-16030,-2540,1,0,0,Drivers,4,44,7,House / apartment
5090121,1,F,0,1,2,315000,State servant,Secondary / secondary special,Separated,-12134,-192,0,0,1,Laborers,3,33,0.5,Other
5126674,1,F,1,1,0,157500,Commercial associate,Secondary / secondary special,Single / not married,-18806,-319,0,0,0,Sales staff,1,52,1,House / apartment
5021776,1,F,0,1,0,292500,Commercial associate,Higher education,Civil marriage,-14522,-1552,0,0,0,Laborers,2,40,4.5,House / apartment
5132795,1,F,0,1,0,157500,Working,Secondary / secondary special,Separated,-18540,-1534,0,0,0,Sales staff,1,51,4,House / apartment
5050545,1,M,0,0,2,225000,Working,Higher education,Civil marriage,-16768,-3088,1,0,0,Laborers,4,46,8.5,House / apartment
5069439,0,M,1,1,0,202500,Working,Secondary / secondary special,Married,-16896,-354,0,1,0,Sales staff,2,46,1,Other
5028892,1,M,1,1,0,270000,Working,Lower secondary,Separated,-19164,-3825,1,0,0,Laborers,1,53,10.5,House / apartment
5029262,1,M,1,1,2,225000,Working,Higher education,Married,-13456,-992,0,0,0,Drivers,4,37,2.5,House / apartment
5018424,1,F,0,1,0,202500,Commercial associate,Secondary / secondary special,Married,-18817,-1094,0,0,0,Laborers,2,52,3,Other
5113965,1,M,1,0,0,247500,Working,Incomplete higher,Single / not married,-8560,-316,1,0,0,Managers,1,23,1,House / apartment
5091811,1,M,1,0,0,112500,State servant,Incomplete higher,Single / not married,-8746,-1873,1,1,0,Laborers,1,24,5,Other
5045342,1,M,1,1,0,176400,Commercial associate,Higher education,Married,-9819,-190,1,1,0,Sales staff,2,27,0.5,Other
5135687,1,F,0,1,0,292500,Working,Higher education,Married,-13577,-1266,0,1,0,Accountants,2,37,3.5,House / apartment
5105739,0,F,0,1,3,292500,Pensioner,Secondary / secondary special,Married,-12368,-672,0,0,0,Core staff,5,34,2,House / apartment
5088450,1,F,0,1,0,157500,State servant,Secondary / secondary special,Widow,-22887,-2052,0,1,0,Drivers,1,63,5.5,House / apartment
5028729,1,M,0,1,0,360000,Commercial associate,Secondary / secondary special,Married,-12483,-4039,0,0,0,Managers,2,34,11,House / apartment
5028636,1,M,1,1,0,270000,Working,Secondary / secondary special,Married,-10492,-2822,0,0,0,Drivers,2,29,7.5,House / apartment
5145977,1,F,1,0,0,112500,State servant,Secondary / secondary special,Widow,-19538,-5880,0,0,0,Secretaries,1,54,16,House / apartment
5010312,1,F,1,1,1,112500,Commercial associate,Secondary / secondary special,Married,-15109,-1956,0,0,0,Core staff,3,41,5.5,House / apartment
5036540,0,F,0,0,1,117000,Working,Higher education,Married,-12207,-4195,1,1,0,Core staff,3,33,11.5,House / apartment
5113542,1,F,0,0,2,193500,Commercial associate,Lower secondary,Civil marriage,-9596,-2445,0,0,1,Accountants,4,26,6.5,House / apartment
5067080,1,F,0,0,1,225000,State servant,Secondary / secondary special,Civil marriage,-17616,-7189,1,1,0,Managers,3,48,19.5,House / apartment
5069163,0,M,0,1,0,216000,Commercial associate,Higher education,Married,-19150,-7415,0,0,1,Managers,2,52,20.5,House / apartment
5025092,1,M,1,0,3,90000,Working,Lower secondary,Separated,-13608,-1461,1,0,0,Drivers,4,37,4,Other
5036620,1,M,0,1,0,180000,Working,Secondary / secondary special,Married,-11908,-596,1,1,0,Laborers,2,33,1.5,House / apartment
5115993,1,M,1,1,2,180000,Working,Higher education,Married,-13174,-2477,0,0,0,Managers,4,36,7,House / apartment
5061417,1,F,0,1,0,157500,Working,Higher education,Married,-17144,-1050,0,0,1,Core staff,2,47,3,House / apartment
5126779,0,F,0,1,1,112500,Working,Secondary / secondary special,Separated,-17992,-9419,0,1,0,Laborers,2,49,26,House / apartment
5135485,0,F,0,1,0,135000,State servant,Higher education,Single / not married,-10660,-1935,0,0,0,Core staff,1,29,5.5,Other
5042051,1,F,0,0,0,157500,Working,Secondary / secondary special,Widow,-16509,-2013,1,1,0,Sales staff,1,45,5.5,House / apartment
5118607,1,F,0,0,1,135000,Working,Higher education,Married,-11524,-1892,1,1,0,Sales staff,3,32,5,House / apartment
5062058,1,F,0,1,1,315000,Commercial associate,Secondary / secondary special,Separated,-18794,-1842,0,1,0,Cleaning staff,2,51,5,Other
5009852,1,M,1,0,0,360000,Commercial associate,Secondary / secondary special,Separated,-10276,-556,1,1,0,Drivers,1,28,1.5,Other
5087914,0,F,0,0,0,234000,State servant,Higher education,Civil marriage,-21967,-5215,0,0,1,Core staff,2,60,14.5,House / apartment
5048506,1,F,1,1,0,720000,State servant,Higher education,Widow,-15031,-5422,1,1,0,Core staff,1,41,15,House / apartment
5113542,1,F,0,0,2,193500,Commercial associate,Lower secondary,Civil marriage,-9596,-2445,0,0,1,Accountants,4,26,6.5,House / apartment
5023930,0,F,0,1,2,135000,Working,Secondary / secondary special,Separated,-14874,-2407,0,0,0,Core staff,3,41,6.5,House / apartment
5022382,1,F,0,1,0,225000,Commercial associate,Higher education,Widow,-21594,-11693,1,1,0,Laborers,1,59,32,House / apartment
5116284,1,F,0,0,0,112500,Commercial associate,Lower secondary,Married,-19020,-231,0,0,0,Sales staff,2,52,0.5,Other
5056030,1,F,0,1,0,121500,Working,Incomplete higher,Civil marriage,-8415,-421,0,0,0,Sales staff,2,23,1,Other
5009280,1,F,0,0,0,130500,Working,Secondary / secondary special,Civil marriage,-15140,-4816,0,1,0,Cleaning staff,2,41,13,House / apartment
5117507,1,M,0,0,0,247500,Working,Secondary / secondary special,Single / not married,-10225,-1376,1,0,0,Laborers,1,28,4,House / apartment
5069311,1,F,0,1,0,112500,Working,Lower secondary,Civil marriage,-12325,-536,0,0,0,Cleaning staff,2,34,1.5,Other
5095367,1,F,0,0,2,180000,State servant,Secondary / secondary special,Married,-11950,-4022,0,1,0,Medicine staff,4,33,11,House / apartment
5096643,1,F,1,0,2,135000,Working,Higher education,Civil marriage,-11008,-1285,1,1,0,Sales staff,4,30,3.5,Other
5024681,1,F,0,1,2,135000,Working,Secondary / secondary special,Married,-14347,-1738,0,0,0,Medicine staff,4,39,5,House / apartment
5085706,1,F,0,1,0,135000,Working,Lower secondary,Civil marriage,-15143,-991,0,0,0,Laborers,2,41,2.5,House / apartment
5061647,0,M,0,1,1,157500,State servant,Incomplete higher,Married,-8948,-1751,0,0,0,Core staff,3,25,5,House / apartment
5105739,0,F,0,1,3,292500,Pensioner,Secondary / secondary special,Married,-12368,-672,0,0,0,Core staff,5,34,2,House / apartment
5117467,1,M,0,0,1,202500,Commercial associate,Higher education,Married,-13040,-1223,1,0,0,Core staff,3,36,3.5,House / apartment
5126547,1,F,1,0,2,135000,State servant,Higher education,Married,-13495,-2357,1,0,0,Core staff,4,37,6.5,House / apartment
5079105,1,F,0,1,0,202500,Working,Higher education,Married,-17279,-4363,1,1,0,Accountants,2,47,12,House / apartment
5061418,1,F,0,1,0,270000,Commercial associate,Lower secondary,Civil marriage,-14609,-1842,1,1,0,Sales staff,2,40,5,House / apartment
5053462,1,M,1,1,0,369000,Working,Secondary / secondary special,Married,-16981,-1246,0,0,0,Drivers,2,47,3.5,House / apartment
5125831,1,M,0,1,0,270000,Commercial associate,Incomplete higher,Single / not married,-11625,-195,0,0,1,Sales staff,1,32,0.5,House / apartment
5091050,1,F,0,1,2,270000,Commercial associate,Higher education,Married,-15438,-2197,0,0,1,Secretaries,4,42,6,House / apartment
5029028,0,F,0,1,0,90000,Working,Lower secondary,Single / not married,-12026,-4770,0,0,0,Cleaning staff,2,33,13,Other
5117219,1,F,0,1,0,202500,Working,Secondary / secondary special,Civil marriage,-11107,-1953,0,0,0,Core staff,2,30,5.5,House / apartment
5021890,1,F,1,1,0,135000,Commercial associate,Higher education,Married,-16949,-1371,0,0,0,Managers,2,46,4,House / apartment
5137300,1,M,1,0,2,157500,Commercial associate,Higher education,Separated,-13514,-1357,0,1,0,Managers,3,37,3.5,Other
5037096,1,F,1,1,0,126000,Working,Secondary / secondary special,Single / not married,-18458,-2104,0,0,0,Core staff,1,51,6,House / apartment
5091590,1,F,0,1,0,225000,Commercial associate,Incomplete higher,Married,-10159,-1204,0,0,0,Accountants,2,28,3.5,Other
5061622,1,M,1,1,0,427500,State servant,Incomplete higher,Single / not married,-11943,-3150,0,1,0,High skill tech staff,1,33,8.5,Other
5028505,1,F,0,1,1,157500,Commercial associate,Higher education,Married,-14137,-3552,0,0,1,Accountants,3,39,9.5,House / apartment
5146085,1,M,0,0,0,148500,Working,Secondary / secondary special,Single / not married,-14122,-1193,0,0,1,Laborers,1,39,3.5,Other
5135857,1,F,0,1,1,180000,Commercial associate,Secondary / secondary special,Married,-16234,-6075,0,1,0,Laborers,3,44,16.5,House / apartment
5125615,1,F,0,0,0,126000,State servant,Secondary / secondary special,Married,-18166,-3666,1,0,0,Medicine staff,2,50,10,House / apartment
5078969,1,F,0,1,0,157500,Commercial associate,Secondary / secondary special,Separated,-12009,-1912,0,1,0,Sales staff,1,33,5,House / apartment
5062622,1,M,1,1,0,270000,State servant,Secondary / secondary special,Married,-11372,-3897,0,0,0,Core staff,2,31,10.5,House / apartment
5137300,1,M,1,0,2,157500,Commercial associate,Higher education,Separated,-13514,-1357,0,1,0,Managers,3,37,3.5,Other
5061651,1,M,0,1,1,157500,State servant,Incomplete higher,Married,-8948,-1751,0,0,0,Core staff,3,25,5,House / apartment
5114550,1,F,0,1,1,135000,Commercial associate,Secondary / secondary special,Widow,-17121,-9751,0,0,0,Core staff,2,47,26.5,Other
5096871,0,M,1,1,0,270000,Working,Lower secondary,Married,-15054,-1527,0,0,0,High skill tech staff,2,41,4,House / apartment
5090597,1,M,1,0,0,189000,Working,Secondary / secondary special,Civil marriage,-12661,-401,0,0,0,Security staff,2,35,1,Other
5008870,1,F,0,1,1,211500,State servant,Secondary / secondary special,Civil marriage,-16212,-7099,0,0,0,Core staff,3,44,19.5,House / apartment
5054386,0,M,1,0,0,292500,Pensioner,Higher education,Single / not married,-14050,-3680,1,1,0,Laborers,1,38,10,House / apartment
5116338,1,F,1,1,0,162000,Working,Secondary / secondary special,Civil marriage,-21152,-397,0,0,0,Managers,2,58,1,House / apartment
5047796,1,F,0,1,1,112500,Student,Secondary / secondary special,Civil marriage,-12127,-795,0,0,0,Laborers,3,33,2,House / apartment
5142910,1,F,0,0,1,292500,Working,Incomplete higher,Married,-12454,-4030,1,1,0,Sales staff,3,34,11,House / apartment
5022881,1,M,1,1,1,315000,Working,Secondary / secondary special,Separated,-16314,-882,0,0,0,Managers,2,45,2.5,House / apartment
5105507,1,F,0,1,0,495000,Commercial associate,Higher education,Married,-10684,-1032,0,0,0,Accountants,2,29,3,House / apartment
5045362,1,M,0,1,0,135000,Working,Secondary / secondary special,Single / not married,-17479,-2238,1,0,0,Laborers,1,48,6,House / apartment
5044941,1,M,0,1,2,360000,State servant,Higher education,Married,-16027,-5639,0,1,0,Managers,4,44,15.5,House / apartment
5053734,1,F,0,1,0,103500,State servant,Secondary / secondary special,Widow,-17873,-8460,0,1,0,Core staff,1,49,23,House / apartment
5139367,1,F,0,1,0,121500,Working,Secondary / secondary special,Civil marriage,-18513,-8163,0,0,0,High skill tech staff,2,51,22.5,House / apartment
5142547,0,F,1,1,0,157500,Commercial associate,Higher education,Single / not married,-15849,-1138,0,0,0,Private service staff,1,43,3,House / apartment
5067075,1,F,0,1,0,171000,State servant,Lower secondary,Widow,-18672,-2593,0,1,0,Medicine staff,1,51,7,House / apartment
5066496,1,F,0,0,1,112500,Working,Higher education,Civil marriage,-12076,-5362,0,1,1,Laborers,3,33,14.5,Other
5148966,1,F,0,1,0,90000,Working,Secondary / secondary special,Married,-17708,-5555,0,0,0,Laborers,2,49,15,Other
5065657,1,M,1,1,0,180000,Working,Secondary / secondary special,Single / not married,-19307,-603,1,1,0,Laborers,1,53,1.5,House / apartment
