ID,label,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,DAYS_BIRTH,DAYS_EMPLOYED,FLAG_WORK_PHONE,FLAG_PHONE,FLAG_EMAIL,OCCUPATION_TYPE,CNT_FAM_MEMBERS,AGE,DAYS_EMPLOYED_CLEAN,Grouped_Housing_Type,NAME_HOUSING_TYPE_GROUPED
5045357,1,M,1,1,0,360000,Working,Secondary / secondary special,Married,-21258,-2057,1,1,0,High skill tech staff,2,58,5.5,House / apartment,First Feature
5045358,1,M,1,1,0,360000,Working,Secondary / secondary special,Married,-21258,-2057,1,1,0,High skill tech staff,2,58,5.5,House / apartment,First Feature
5045359,1,M,1,1,0,360000,Working,Secondary / secondary special,Married,-21258,-2057,1,1,0,High skill tech staff,2,58,5.5,House / apartment,First Feature
5045360,1,M,1,1,0,360000,Working,Secondary / secondary special,Married,-21258,-2057,1,1,0,High skill tech staff,2,58,5.5,House / apartment,First Feature
5045361,1,M,1,1,0,360000,Working,Secondary / secondary special,Married,-21258,-2057,1,1,0,High skill tech staff,2,58,5.5,House / apartment,First Feature
5045362,1,M,0,1,0,135000,Working,Secondary / secondary special,Single / not married,-17479,-2238,1,0,0,Laborers,1,48,6,House / apartment,First Feature
5045363,1,M,0,1,0,135000,Working,Secondary / secondary special,Single / not married,-17479,-2238,1,0,0,Laborers,1,48,6,House / apartment,First Feature
5045364,1,M,0,1,0,135000,Working,Secondary / secondary special,Single / not married,-17479,-2238,1,0,0,Laborers,1,48,6,House / apartment,First Feature
5045365,1,M,0,1,0,135000,Working,Secondary / secondary special,Single / not married,-17479,-2238,1,0,0,Laborers,1,48,6,House / apartment,First Feature
5045366,1,M,0,1,0,135000,Working,Secondary / secondary special,Single / not married,-17479,-2238,1,0,0,Laborers,1,48,6,House / apartment,First Feature
5045367,1,M,0,0,0,166500,Working,Incomplete higher,Single / not married,-12923,-170,0,0,0,Cooking staff,1,35,0.5,Other,Other
5045368,0,M,0,0,0,166500,Working,Incomplete higher,Single / not married,-12923,-170,0,0,0,Cooking staff,1,35,0.5,Other,Other
5045374,0,F,0,1,1,157500,Working,Secondary / secondary special,Married,-11087,-473,0,0,0,Cleaning staff,3,30,1.5,Other,Other
5045375,1,F,0,1,1,157500,Working,Secondary / secondary special,Married,-11087,-473,0,0,0,Cleaning staff,3,30,1.5,Other,Other
5045379,1,M,1,1,0,261000,Working,Incomplete higher,Married,-15936,-1508,0,1,0,Managers,2,44,4,House / apartment,First Feature
5045380,1,M,1,1,0,261000,Working,Incomplete higher,Married,-15936,-1508,0,1,0,Managers,2,44,4,House / apartment,First Feature
5045381,1,M,1,1,0,261000,Working,Incomplete higher,Married,-15936,-1508,0,1,0,Managers,2,44,4,House / apartment,First Feature
5045382,1,M,1,1,0,261000,Working,Incomplete higher,Married,-15936,-1508,0,1,0,Managers,2,44,4,House / apartment,First Feature
5045383,1,M,1,1,0,261000,Working,Incomplete higher,Married,-15936,-1508,0,1,0,Managers,2,44,4,House / apartment,First Feature
5045384,1,M,1,1,0,261000,Working,Incomplete higher,Married,-15936,-1508,0,1,0,Managers,2,44,4,House / apartment,First Feature
5045386,1,M,1,1,0,261000,Working,Incomplete higher,Married,-15936,-1508,0,1,0,Managers,2,44,4,House / apartment,First Feature
5045388,0,M,1,1,0,261000,Working,Incomplete higher,Married,-15936,-1508,0,1,0,Managers,2,44,4,House / apartment,First Feature
5045390,0,M,1,1,0,261000,Working,Incomplete higher,Married,-15936,-1508,0,1,0,Managers,2,44,4,House / apartment,First Feature
5045391,1,M,1,1,0,261000,Working,Incomplete higher,Married,-15936,-1508,0,1,0,Managers,2,44,4,House / apartment,First Feature
5045392,0,M,1,1,0,261000,Working,Incomplete higher,Married,-15936,-1508,0,1,0,Managers,2,44,4,House / apartment,First Feature
5045394,1,F,0,1,1,126000,Working,Secondary / secondary special,Married,-11461,-1204,1,1,0,Cleaning staff,3,31,3.5,House / apartment,First Feature
5045395,1,F,0,1,1,126000,Working,Secondary / secondary special,Married,-11461,-1204,1,1,0,Cleaning staff,3,31,3.5,House / apartment,First Feature
5045396,1,F,0,1,1,126000,Working,Secondary / secondary special,Married,-11461,-1204,1,1,0,Cleaning staff,3,31,3.5,House / apartment,First Feature
5045397,1,F,0,1,1,126000,Working,Secondary / secondary special,Married,-11461,-1204,1,1,0,Cleaning staff,3,31,3.5,House / apartment,First Feature
5045398,1,F,0,1,1,126000,Working,Secondary / secondary special,Married,-11461,-1204,1,1,0,Cleaning staff,3,31,3.5,House / apartment,First Feature
5045399,1,F,0,1,1,126000,Working,Secondary / secondary special,Married,-11461,-1204,1,1,0,Cleaning staff,3,31,3.5,House / apartment,First Feature
5045400,1,F,0,1,1,126000,Working,Secondary / secondary special,Married,-11461,-1204,1,1,0,Cleaning staff,3,31,3.5,House / apartment,First Feature
5045401,1,F,0,1,1,126000,Working,Secondary / secondary special,Married,-11461,-1204,1,1,0,Cleaning staff,3,31,3.5,House / apartment,First Feature
5045402,1,F,0,1,1,126000,Working,Secondary / secondary special,Married,-11461,-1204,1,1,0,Cleaning staff,3,31,3.5,House / apartment,First Feature
5045403,1,F,0,1,1,126000,Working,Secondary / secondary special,Married,-11461,-1204,1,1,0,Cleaning staff,3,31,3.5,House / apartment,First Feature
5045404,1,F,0,1,1,126000,Working,Secondary / secondary special,Married,-11461,-1204,1,1,0,Cleaning staff,3,31,3.5,House / apartment,First Feature
5045405,1,F,0,1,1,126000,Working,Secondary / secondary special,Married,-11461,-1204,1,1,0,Cleaning staff,3,31,3.5,House / apartment,First Feature
5045406,1,F,0,1,1,126000,Working,Secondary / secondary special,Married,-11461,-1204,1,1,0,Cleaning staff,3,31,3.5,House / apartment,First Feature
5045408,1,F,0,1,2,337500,Commercial associate,Secondary / secondary special,Single / not married,-11440,-2422,0,0,0,Sales staff,3,31,6.5,House / apartment,First Feature
5045409,1,F,0,1,2,337500,Commercial associate,Secondary / secondary special,Single / not married,-11440,-2422,0,0,0,Sales staff,3,31,6.5,House / apartment,First Feature
5045410,1,F,0,1,2,337500,Commercial associate,Secondary / secondary special,Single / not married,-11440,-2422,0,0,0,Sales staff,3,31,6.5,House / apartment,First Feature
5045412,0,F,1,1,2,180000,Commercial associate,Secondary / secondary special,Married,-13386,-1416,0,0,0,Laborers,4,37,4,House / apartment,First Feature
5045428,0,M,1,0,0,270000,Working,Higher education,Single / not married,-9839,-1569,0,0,0,HR staff,1,27,4.5,House / apartment,First Feature
5045432,0,M,1,1,0,135000,Working,Secondary / secondary special,Single / not married,-13407,-535,0,0,0,Laborers,1,37,1.5,House / apartment,First Feature
5045433,1,M,1,0,0,76500,Working,Secondary / secondary special,Married,-10356,-1357,0,0,0,Drivers,2,28,3.5,House / apartment,First Feature
5045434,0,M,0,0,1,135000,Working,Secondary / secondary special,Married,-14534,-6652,0,0,0,Laborers,3,40,18,Other,Other
5045435,0,M,0,0,1,135000,Working,Secondary / secondary special,Married,-14534,-6652,0,0,0,Laborers,3,40,18,Other,Other
5045436,0,M,0,0,1,135000,Working,Secondary / secondary special,Married,-14534,-6652,0,0,0,Laborers,3,40,18,Other,Other
5045437,1,M,0,0,1,135000,Working,Secondary / secondary special,Married,-14534,-6652,0,0,0,Laborers,3,40,18,Other,Other
5045440,1,M,0,1,0,144000,Working,Secondary / secondary special,Single / not married,-8692,-473,0,0,0,Sales staff,1,24,1.5,House / apartment,First Feature
5045442,1,M,1,1,0,112500,Working,Higher education,Married,-17385,-1327,0,0,0,Core staff,2,48,3.5,House / apartment,First Feature
5045446,1,F,1,1,0,247500,Working,Secondary / secondary special,Single / not married,-19046,-5618,0,0,0,Laborers,1,52,15.5,House / apartment,First Feature
5045448,1,F,1,1,0,247500,Working,Secondary / secondary special,Single / not married,-19046,-5618,0,0,0,Laborers,1,52,15.5,House / apartment,First Feature
5045449,1,F,1,1,0,247500,Working,Secondary / secondary special,Single / not married,-19046,-5618,0,0,0,Laborers,1,52,15.5,House / apartment,First Feature
5045450,1,F,1,1,0,247500,Working,Secondary / secondary special,Single / not married,-19046,-5618,0,0,0,Laborers,1,52,15.5,House / apartment,First Feature
5045452,1,F,1,1,0,247500,Working,Secondary / secondary special,Single / not married,-19046,-5618,0,0,0,Laborers,1,52,15.5,House / apartment,First Feature
5045453,1,F,1,1,0,247500,Working,Secondary / secondary special,Single / not married,-19046,-5618,0,0,0,Laborers,1,52,15.5,House / apartment,First Feature
5045454,1,F,1,1,0,247500,Working,Secondary / secondary special,Single / not married,-19046,-5618,0,0,0,Laborers,1,52,15.5,House / apartment,First Feature
5045455,1,F,1,1,0,247500,Working,Secondary / secondary special,Single / not married,-19046,-5618,0,0,0,Laborers,1,52,15.5,House / apartment,First Feature
5045456,1,M,1,0,2,180000,Commercial associate,Secondary / secondary special,Married,-14452,-4249,0,0,0,Drivers,4,40,11.5,House / apartment,First Feature
5045457,0,M,1,0,2,180000,Commercial associate,Secondary / secondary special,Married,-14452,-4249,0,0,0,Drivers,1,40,11.5,House / apartment,First Feature
5045459,1,F,0,0,1,162000,Working,Secondary / secondary special,Married,-15137,-2238,1,1,0,Sales staff,3,41,6,Other,Other
5045460,1,F,0,0,1,162000,Working,Secondary / secondary special,Married,-15137,-2238,1,1,0,Sales staff,3,41,6,Other,Other
5045461,1,F,0,0,1,162000,Working,Secondary / secondary special,Married,-15137,-2238,1,1,0,Sales staff,3,41,6,Other,Other
5045462,0,F,1,1,0,180000,Commercial associate,Secondary / secondary special,Married,-8134,-657,0,0,0,Managers,2,22,2,House / apartment,First Feature
5045465,0,F,0,0,0,270000,Working,Higher education,Single / not married,-13762,-1965,1,0,0,Medicine staff,1,38,5.5,Other,Other
5045466,1,F,0,0,0,270000,Working,Higher education,Single / not married,-13762,-1965,1,0,0,Medicine staff,1,38,5.5,Other,Other
5045467,1,F,0,0,0,270000,Working,Higher education,Single / not married,-13762,-1965,1,0,0,Medicine staff,1,38,5.5,Other,Other
5045468,1,F,0,1,0,315000,Working,Higher education,Married,-13589,-200,0,0,1,Accountants,2,37,0.5,House / apartment,First Feature
5045469,1,F,0,1,0,315000,Working,Higher education,Married,-13589,-200,0,0,1,Accountants,2,37,0.5,House / apartment,First Feature
5045470,1,F,0,1,0,315000,Working,Higher education,Married,-13589,-200,0,0,1,Accountants,2,37,0.5,House / apartment,First Feature
5045491,1,F,0,1,0,315000,State servant,Higher education,Married,-13224,-1235,0,0,0,Core staff,2,36,3.5,House / apartment,First Feature
5045493,0,F,0,1,1,72000,Working,Higher education,Married,-12522,-382,0,0,0,High skill tech staff,3,34,1,House / apartment,First Feature
5045495,0,F,0,0,1,72000,Working,Higher education,Married,-12522,-382,0,0,0,High skill tech staff,3,34,1,House / apartment,First Feature
5045499,0,M,0,1,2,360000,Working,Secondary / secondary special,Married,-17804,-1143,0,0,0,Drivers,4,49,3,House / apartment,First Feature
5045502,1,F,0,1,0,202500,Working,Secondary / secondary special,Married,-14813,-657,0,0,0,High skill tech staff,2,41,2,House / apartment,First Feature
5045503,1,F,0,1,0,202500,Working,Secondary / secondary special,Married,-14813,-657,0,0,0,High skill tech staff,2,41,2,House / apartment,First Feature
5045519,0,F,0,1,0,180000,Working,Higher education,Single / not married,-9134,-1812,1,1,0,Secretaries,1,25,5,House / apartment,First Feature
5045533,1,M,1,0,2,225000,State servant,Higher education,Married,-10937,-1539,0,0,0,High skill tech staff,4,30,4,Other,Other
5045534,1,M,1,0,2,225000,State servant,Higher education,Married,-10937,-1539,0,0,0,High skill tech staff,4,30,4,Other,Other
5045535,1,M,1,0,2,225000,State servant,Higher education,Married,-10937,-1539,0,0,0,High skill tech staff,4,30,4,Other,Other
5045536,1,M,1,0,2,225000,State servant,Higher education,Married,-10937,-1539,0,0,0,High skill tech staff,4,30,4,Other,Other
5045537,1,M,1,0,2,225000,State servant,Higher education,Married,-10937,-1539,0,0,0,High skill tech staff,4,30,4,Other,Other
5045538,1,M,1,0,2,225000,State servant,Higher education,Married,-10937,-1539,0,0,0,High skill tech staff,4,30,4,Other,Other
5045539,1,M,1,0,2,225000,State servant,Higher education,Married,-10937,-1539,0,0,0,High skill tech staff,4,30,4,Other,Other
5045540,1,M,1,0,2,225000,State servant,Higher education,Married,-10937,-1539,0,0,0,High skill tech staff,4,30,4,Other,Other
5045541,0,M,1,0,2,225000,State servant,Higher education,Married,-10937,-1539,0,0,0,High skill tech staff,4,30,4,Other,Other
5045542,1,M,1,0,2,225000,State servant,Higher education,Married,-10937,-1539,0,0,0,High skill tech staff,4,30,4,Other,Other
5045543,1,M,1,0,2,225000,State servant,Higher education,Married,-10937,-1539,0,0,0,High skill tech staff,4,30,4,Other,Other
5045544,1,M,1,0,2,225000,State servant,Higher education,Married,-10937,-1539,0,0,0,High skill tech staff,4,30,4,Other,Other
5045545,1,M,1,0,2,225000,State servant,Higher education,Married,-10937,-1539,0,0,0,High skill tech staff,4,30,4,Other,Other
5045546,1,M,1,0,2,225000,State servant,Higher education,Married,-10937,-1539,0,0,0,High skill tech staff,4,30,4,Other,Other
5045547,1,M,1,0,2,225000,State servant,Higher education,Married,-10937,-1539,0,0,0,High skill tech staff,4,30,4,Other,Other
5045548,1,M,1,0,2,225000,State servant,Higher education,Married,-10937,-1539,0,0,0,High skill tech staff,4,30,4,Other,Other
5045549,1,M,1,0,2,225000,State servant,Higher education,Married,-10937,-1539,0,0,0,High skill tech staff,4,30,4,Other,Other
5045550,1,M,1,0,2,225000,State servant,Higher education,Married,-10937,-1539,0,0,0,High skill tech staff,4,30,4,Other,Other
5045551,0,M,1,0,1,180000,State servant,Secondary / secondary special,Married,-14759,-991,0,0,0,Drivers,3,40,2.5,House / apartment,First Feature
5045554,0,M,1,0,1,180000,State servant,Secondary / secondary special,Married,-14759,-991,0,0,0,Drivers,3,40,2.5,House / apartment,First Feature
5045555,0,M,1,0,1,180000,State servant,Secondary / secondary special,Married,-14759,-991,0,0,0,Drivers,3,40,2.5,House / apartment,First Feature
5045567,1,F,0,1,0,99000,Working,Secondary / secondary special,Married,-18976,-3730,1,0,0,Sales staff,2,52,10,House / apartment,First Feature
5045568,1,F,0,1,0,99000,Working,Secondary / secondary special,Married,-18976,-3730,1,0,0,Sales staff,2,52,10,House / apartment,First Feature
5045569,1,F,0,1,0,99000,Working,Secondary / secondary special,Married,-18976,-3730,1,0,0,Sales staff,2,52,10,House / apartment,First Feature
5045571,1,F,0,1,0,99000,Working,Secondary / secondary special,Married,-18976,-3730,1,0,0,Sales staff,2,52,10,House / apartment,First Feature
5045582,1,F,0,1,3,157500,Working,Secondary / secondary special,Separated,-10313,-991,0,0,0,Cooking staff,4,28,2.5,House / apartment,First Feature
5045583,0,F,0,1,3,157500,Working,Secondary / secondary special,Separated,-10313,-991,0,0,0,Cooking staff,4,28,2.5,House / apartment,First Feature
5045614,1,M,1,1,1,360000,Working,Higher education,Married,-15556,-1327,0,0,0,Drivers,3,43,3.5,House / apartment,First Feature
5045615,1,M,1,1,1,360000,Working,Higher education,Married,-15556,-1327,0,0,0,Drivers,3,43,3.5,House / apartment,First Feature
5045618,1,M,1,1,1,360000,Working,Higher education,Married,-15556,-1327,0,0,0,Drivers,3,43,3.5,House / apartment,First Feature
5045620,1,F,0,1,1,270000,State servant,Secondary / secondary special,Married,-14400,-2512,0,0,0,Medicine staff,3,39,7,House / apartment,First Feature
5045622,1,F,0,1,1,270000,State servant,Secondary / secondary special,Married,-14400,-2512,0,0,0,Medicine staff,3,39,7,House / apartment,First Feature
5045623,1,F,0,1,1,270000,State servant,Secondary / secondary special,Married,-14400,-2512,0,0,0,Medicine staff,3,39,7,House / apartment,First Feature
5045624,1,F,0,1,1,270000,State servant,Secondary / secondary special,Married,-14400,-2512,0,0,0,Medicine staff,3,39,7,House / apartment,First Feature
5045625,1,F,0,1,1,270000,State servant,Secondary / secondary special,Married,-14400,-2512,0,0,0,Medicine staff,3,39,7,House / apartment,First Feature
5045626,1,F,0,1,1,270000,State servant,Secondary / secondary special,Married,-14400,-2512,0,0,0,Medicine staff,3,39,7,House / apartment,First Feature
5045627,1,F,0,1,1,270000,State servant,Secondary / secondary special,Married,-14400,-2512,0,0,0,Medicine staff,3,39,7,House / apartment,First Feature
5045628,1,F,0,1,1,270000,State servant,Secondary / secondary special,Married,-14400,-2512,0,0,0,Medicine staff,3,39,7,House / apartment,First Feature
5045629,1,F,0,1,1,270000,State servant,Secondary / secondary special,Married,-14400,-2512,0,0,0,Medicine staff,3,39,7,House / apartment,First Feature
5045630,1,F,0,1,1,270000,State servant,Secondary / secondary special,Married,-14400,-2512,0,0,0,Medicine staff,3,39,7,House / apartment,First Feature
5045631,1,F,0,1,1,270000,State servant,Secondary / secondary special,Married,-14400,-2512,0,0,0,Medicine staff,3,39,7,House / apartment,First Feature
5045632,1,F,0,1,1,270000,State servant,Secondary / secondary special,Married,-14400,-2512,0,0,0,Medicine staff,3,39,7,House / apartment,First Feature
5045633,1,F,0,1,1,270000,State servant,Secondary / secondary special,Married,-14400,-2512,0,0,0,Medicine staff,3,39,7,House / apartment,First Feature
5045634,1,F,0,1,1,157500,Working,Incomplete higher,Married,-10508,-139,1,0,0,Core staff,3,29,0.5,House / apartment,First Feature
5045635,1,F,0,1,1,157500,Working,Incomplete higher,Married,-10508,-139,1,0,0,Core staff,3,29,0.5,House / apartment,First Feature
5045636,1,M,1,1,1,139500,Working,Secondary / secondary special,Married,-14355,-5557,1,0,0,Laborers,3,39,15,House / apartment,First Feature
